co2,humidity,light,motion,temperature,co2_smoothed,co2_derived,person_count
604,28,443,1,172,701.2,-0.0002594505932747541,12
720,29,195,0,173,688.0,-0.00029285393793149244,12
788,30,407,0,174,688.6,-0.0002988185885536787,12
788,30,407,1,174,686.6,-0.26742746245673865,13
773,30,213,2,174,734.6,0.16801557029378017,13
811,30,240,1,174,776.0,0.4798349118958632,13
811,30,240,1,174,794.2,0.6407592995017771,13
834,30,210,2,175,803.4,0.7088100074741124,13
898,31,188,1,176,825.4,0.5510057539586465,13
941,31,185,0,177,859.0,0.47063128088651335,13
962,32,185,0,177,889.2,0.4867477311055491,13
1011,32,184,0,178,929.2,0.5882205251827206,13
1049,32,174,0,179,972.2,0.6306240572921818,13
1049,32,174,1,179,1002.4,0.6482944410830712,13
1097,33,172,2,180,1033.6,0.7132760477318062,13
1145,33,179,1,182,1070.2,0.7681229219317103,13
1178,33,194,0,182,1103.6,0.7300282119421311,13
1189,33,221,0,183,1131.6,0.6499908505989874,13
1213,33,286,0,184,1164.4,0.6012664555391971,13
1268,34,331,0,185,1198.6,0.5431532456566354,13
1280,34,241,0,186,1225.6,0.5083577731991151,13
1277,34,378,0,187,1245.4,0.4741779333231946,13
1277,34,378,1,187,1263.0,0.4457902159998549,13
1319,34,363,2,188,1284.2,0.42295862997491035,13
1347,34,144,1,189,1300.0,0.40526551452524207,13
1372,34,100,0,190,1318.4,0.40557978371546743,13
1365,34,99,0,191,1336.0,0.3672332740157408,13
1387,34,119,0,192,1358.0,0.33918544505128695,13
1387,34,119,1,192,1371.6,0.3290266797626758,13
1388,34,130,2,192,1379.8,0.30323020788343213,13
1388,34,130,1,192,1383.0,0.2559962959312546,13
1437,34,156,0,194,1397.4,0.2188816965723989,13
1424,34,468,0,193,1404.8,0.16703055700512048,13
1449,34,155,0,194,1417.2,0.17194810058191673,13
1449,34,155,1,194,1429.4,0.2001676786371315,13
1469,34,366,1,195,1445.6,0.2223318471076776,13
1502,34,103,2,195,1458.6,0.2721661517723627,13
1517,34,88,1,195,1477.2,0.33338502828956545,13
1526,34,79,0,196,1492.6,0.34242373241581525,13
1536,34,79,0,196,1510.0,0.31698082729912574,13
1550,34,78,0,197,1526.2,0.3040854661440438,13
1520,34,79,0,197,1529.8,0.2191775272042121,13
1523,34,97,0,197,1531.0,0.16000859847180657,13
1562,34,78,0,197,1538.2,0.11750225751962326,13
1575,34,70,0,198,1546.0,0.08240706202376084,13
1588,34,70,0,198,1553.6,0.0991722232228138,13
1603,34,82,0,198,1570.2,0.16333477110605138,13
1610,34,202,0,198,1587.6,0.20585070205666484,13
1626,35,392,0,198,1600.4,0.22695891822450842,13
1656,35,427,0,199,1616.6,0.21000809796087985,13
1662,35,431,0,200,1631.4,0.20402071920045473,13
1662,35,431,1,200,1643.2,0.1977250947759611,13
1666,35,429,2,199,1654.4,0.20576909406395266,13
1666,35,429,1,199,1662.4,0.24947351426373765,13
1680,35,313,1,200,1667.2,0.21685959983989897,9
1713,35,318,1,201,1677.4,0.20754172685114114,9
1713,35,318,1,201,1687.6,0.20150179795898818,9
1471,33,451,0,202,1648.6,-0.07824371258624283,9
1471,33,451,1,202,1609.6,-0.3270975376347871,9
1360,33,99,1,201,1545.6,-0.7471615960879587,9
1360,33,99,1,201,1475.0,-1.2053321309673455,9
1291,31,85,0,202,1390.6,-1.0750440821991174,0
1285,31,92,0,202,1353.4,-0.9897519081460628,0
1285,31,91,0,202,1316.2,-0.826470850511925,0
1292,31,119,0,201,1302.6,-0.5816951689342348,0
1294,31,444,0,202,1289.4,-0.4216615403752209,0
1284,31,94,0,202,1288.0,-0.27257969811267424,0
1270,31,95,0,202,1285.0,-0.12997175485777782,0
1245,31,108,0,202,1277.0,-0.10667221659819237,0
1241,31,125,0,201,1266.8,-0.09416058010380844,0
1231,31,86,0,201,1254.2,-0.14084744238212435,0
1212,31,60,0,201,1239.8,-0.18840313435290398,0
1203,30,47,0,201,1226.4,-0.16867750792193237,0
1172,30,53,0,201,1211.8,-0.18337484165501558,0
1166,30,68,0,201,1196.8,-0.1912458544997317,0
1153,30,243,0,201,1181.2,-0.1627845524293014,0
1144,30,331,0,201,1167.6,-0.19600794832353907,0
1126,30,402,0,201,1152.2,-0.19865819407146357,0
1124,30,381,0,201,1142.6,-0.18076720240769284,0
1103,30,308,0,201,1130.0,-0.21334098652637468,0
1092,30,279,0,202,1117.8,-0.20745095118265802,0
1098,29,395,0,202,1108.6,-0.1816979837237543,0
1095,29,398,0,202,1102.4,-0.16751647718396895,0
1064,29,199,0,203,1090.4,-0.16497969436226975,0
1046,29,168,0,202,1079.0,-0.16167652353636996,0
1058,29,309,0,203,1072.2,-0.1516013415194584,0
1041,29,228,0,203,1060.8,-0.17334452114521945,0
1030,29,221,0,203,1047.8,-0.1775511480840334,0
1020,29,176,0,204,1039.0,-0.13337460862743755,0
1016,28,255,0,203,1033.0,-0.1307172776589387,0
1011,28,227,0,203,1023.6,-0.12400329626580335,0
993,28,145,0,203,1014.0,-0.11267451901534938,0
977,28,166,0,204,1003.4,-0.11865990056260001,0
971,28,173,0,204,993.6,-0.13134654240144766,0
961,28,280,0,204,982.6,-0.1366749242446946,0
953,28,311,0,204,971.0,-0.14333812356903886,0
944,28,307,0,204,961.2,-0.1758745106621798,0
939,28,208,0,204,953.6,-0.16667417487217362,0
929,28,109,0,204,945.2,-0.15584656855608287,0
936,28,110,0,204,940.2,-0.12834504669849078,0
930,28,84,0,204,935.6,-0.10666377605218628,0
914,27,353,0,204,929.6,-0.08000617570863901,0
912,27,243,0,204,924.2,-0.07000295780281587,0
905,27,373,0,204,919.4,-0.06931380150061815,0
898,27,368,0,204,911.8,-0.07934124266951544,0
890,27,362,0,205,903.8,-0.10750036907322785,0
896,27,355,0,205,900.2,-0.10000665937501646,0
886,27,355,0,205,895.0,-0.10163582020567001,0
884,27,350,0,205,890.8,-0.08750719707047211,0
879,27,350,0,205,887.0,-0.07000852405503454,0
870,27,359,0,205,883.0,-0.07163777892738822,0
866,27,361,0,205,877.0,-0.07504804520527923,0
852,27,362,0,206,870.2,-0.08572385811523796,0
851,27,358,0,206,863.6,-0.09750455600450052,0
848,27,365,0,206,857.4,-0.10671160343813331,0
843,27,385,0,206,852.0,-0.10418942012089774,0
837,27,386,0,207,846.2,-0.10013127480584443,0
833,26,390,0,207,842.4,-0.08833716419395399,0
825,26,400,0,206,837.2,-0.08417937619897978,0
819,26,247,0,207,831.4,-0.0858382306252153,0
819,26,265,0,207,826.6,-0.08167741850654664,0
809,26,93,0,207,821.0,-0.08917372051461868,0
811,26,92,0,207,816.6,-0.08583831223584704,0
811,26,342,0,207,813.8,-0.0732821752265766,0
810,26,94,0,207,812.0,-0.06083775060410698,0
814,26,97,0,208,811.0,-0.041662297524908666,0
797,26,103,0,208,808.6,-0.026668788040211784,0
793,26,266,0,207,805.0,-0.029348332761656312,0
786,26,205,0,207,800.0,-0.04000246282481557,0
796,26,89,0,208,797.2,-0.045972159777040944,0
784,26,329,0,208,791.2,-0.07250009492548805,0
791,26,258,0,208,790.0,-0.06251647925398808,0
777,26,316,0,207,786.8,-0.054955907326388394,0
775,26,274,0,208,784.6,-0.05253329539543627,0
767,26,216,0,208,778.8,-0.05166928628454129,0
769,26,196,0,207,775.8,-0.05917188785930029,0
775,26,85,0,207,772.6,-0.05921983193321533,0
760,26,78,0,208,769.2,-0.06419885681747506,0
767,26,83,0,208,767.6,-0.04667109656658109,0
759,26,73,0,208,766.0,-0.04083493917375996,0
750,26,131,0,208,762.2,-0.04333457607283391,0
749,26,74,0,208,757.0,-0.05082994946019557,0
735,26,266,0,208,752.0,-0.06500223509705415,0
746,26,124,0,208,747.8,-0.06066908394855178,0
738,26,310,0,208,743.6,-0.062001867558783244,0
735,26,331,0,207,740.6,-0.05467458165309436,0
724,26,324,0,207,735.6,-0.05467091619462112,0
739,26,320,0,207,736.4,-0.04750461014644813,0
730,25,309,0,207,733.2,-0.043339765026309214,0
739,26,321,0,207,733.4,-0.03000186800666588,0
725,25,309,0,207,731.4,-0.017501295985386304,0
722,25,93,0,207,731.0,-0.02250072985274698,0
713,25,309,0,207,725.8,-0.030835509178094876,0
719,25,321,0,207,723.6,-0.04083434588323772,0
702,25,320,0,208,716.2,-0.0633320181013756,0
695,25,322,0,208,710.2,-0.08665239462547311,0
712,25,284,0,208,708.2,-0.07333558723966047,0
711,25,271,0,208,707.8,-0.0526706961726321,0
698,25,319,0,208,703.6,-0.04200507486143558,0
696,25,295,0,208,702.4,-0.026006393550088436,0
698,25,84,0,208,703.0,-0.017334279182970216,0
696,25,214,0,208,699.8,-0.03333506851486369,0
686,25,198,0,208,694.8,-0.03666804726487365,0
689,25,72,0,208,693.0,-0.03916688167670176,0
688,25,57,0,208,691.4,-0.04826997523907454,0
689,25,51,0,208,689.6,-0.042487736573443846,0
682,25,38,0,208,686.8,-0.03333677148515189,0
691,25,30,0,208,687.8,-0.02166889812845675,0
547,16,416,1,245,659.4,-0.00019201792357361803,4
563,16,420,2,245,634.4,-0.00033126779997060094,4
564,16,429,1,245,609.4,-0.0004645471530692394,5
569,16,424,0,245,586.8,-0.0006062052587157886,4
589,16,417,0,245,566.4,-0.4678496402949179,4
584,16,412,0,245,573.8,-0.21830620123540764,4
623,16,406,0,245,585.8,-0.07963342895103183,4
646,16,415,0,245,602.2,0.04277221558892991,4
660,16,403,0,245,620.4,0.14991762465543168,4
664,16,403,0,245,635.4,0.20535259153621335,4
687,16,389,0,246,656.0,0.23401105306857206,4
695,17,399,0,245,670.4,0.2273936515341228,4
690,17,401,0,246,679.2,0.19614266216674323,4
706,17,396,0,245,688.4,0.17667798407782923,4
722,17,400,0,245,700.0,0.14667868862139083,4
732,17,396,0,245,709.0,0.1608455494292484,4
752,17,396,0,245,720.4,0.17168208889620526,4
747,17,392,0,245,731.8,0.1808460325633523,4
747,17,392,1,245,740.0,0.17867266082065952,4
760,17,392,2,245,747.6,0.18821326070435712,4
779,17,393,1,245,757.0,0.19650168674879187,4
767,17,391,0,245,760.0,0.1566711907766002,4
797,17,394,0,245,770.0,0.15296566118748015,4
795,18,398,0,246,779.6,0.1489096377058384,4
790,18,387,0,245,785.6,0.12237032856761865,4
790,18,387,1,245,787.8,0.12567061576601254,4
814,18,388,1,245,797.2,0.11166970150933404,4
825,18,389,0,245,802.8,0.09667172577630839,4
827,18,388,0,245,809.2,0.09826623968151041,4
851,18,390,0,245,821.4,0.12984448056809375,4
839,18,386,0,245,831.2,0.1438358487184129,4
851,18,381,0,245,838.6,0.14917078703019387,4
854,18,382,0,245,844.4,0.14678756252091046,4
854,18,382,1,245,849.8,0.12696204822357401,4
858,18,381,2,245,851.2,0.09744778482150983,4
866,18,378,1,245,856.6,0.09672507635230339,4
866,18,378,1,245,859.6,0.08561426453553733,4
886,18,369,0,245,866.0,0.08253860547300539,4
888,18,365,0,245,872.8,0.10058922433051867,4
880,18,367,0,245,877.2,0.08806136504927935,4
899,18,361,0,245,883.8,0.0998149542839913,4
894,18,359,0,246,889.4,0.09750415168498897,4
908,19,356,0,244,893.8,0.08750220260849784,0
918,19,364,0,245,899.8,0.09419391734917143,0
910,19,363,0,245,905.8,0.09160312097052864,0
904,19,366,0,245,906.8,0.07246570057150852,0
900,19,368,0,245,908.0,0.05916965267892309,0
906,18,360,0,245,907.6,0.0325019587713789,0
893,19,358,0,245,902.6,-0.013344711693893016,0
889,19,360,0,244,898.4,-0.03502044140873241,0
872,18,357,0,245,892.0,-0.06667305921545642,0
863,18,353,0,245,884.6,-0.07655186483505376,0
857,18,349,0,244,874.8,-0.09267392670285789,0
870,18,350,0,245,870.2,-0.0940038574498298,0
860,18,348,0,244,864.4,-0.09200216235474712,0
867,18,350,0,245,863.4,-0.08850059168900824,0
839,18,351,0,244,858.6,-0.06750262182703406,0
854,18,346,0,244,858.0,-0.050834975290682705,0
835,18,345,0,244,851.0,-0.05583738643128579,0
845,18,342,0,244,848.0,-0.06417765174085911,0
837,18,346,0,244,842.0,-0.06917319227641647,0
835,18,342,0,244,841.2,-0.07000754855008864,0
835,18,338,0,244,837.4,-0.05666664797730542,0
807,18,334,0,244,831.8,-0.06750576087076246,0
812,18,333,0,244,825.2,-0.0700014800940972,0
823,18,330,0,244,822.4,-0.07833279274114878,0
809,18,330,0,244,817.2,-0.08417800916910906,0
811,18,328,0,244,812.4,-0.08083959879940612,0
803,18,316,0,244,811.6,-0.05666945022440596,0
803,18,314,0,243,809.8,-0.052508098949972354,0
815,18,318,0,243,808.2,-0.03749116007056444,0
791,18,314,0,243,804.6,-0.03250125235177679,0
805,18,318,0,243,803.4,-0.034166282860113785,0
799,18,320,0,243,802.6,-0.030001210440358063,0
800,18,317,0,243,802.0,-0.0258425584087161,0
794,18,318,0,243,797.8,-0.02833541121421784,0
797,18,321,0,243,799.0,-0.018335900603237476,0
776,18,319,0,243,793.2,-0.03915630715569782,0
786,18,312,0,243,790.6,-0.047503368636435915,0
788,18,312,0,243,788.2,-0.039909850184483314,0
781,18,314,0,243,785.6,-0.055803767396528765,0
768,18,307,0,242,779.8,-0.04468120706929454,0
778,18,306,0,243,780.2,-0.03466738409891275,0
773,18,295,0,243,777.6,-0.03539901786175254,0
788,18,293,0,243,777.6,-0.02668105123168445,0
808,18,288,0,243,783.0,0.01333301835009536,0
803,18,291,0,242,790.0,0.04079437990711809,0
834,18,290,0,243,801.2,0.09822374406712961,0
812,18,287,0,243,809.0,0.13081478646762693,0
827,18,278,0,242,816.8,0.1126442468760905,0
850,18,273,0,242,825.2,0.11740253534829033,0
847,18,277,0,242,834.0,0.10941836337905149,0
863,18,276,0,242,839.8,0.10268994079491728,0
882,18,275,0,242,853.8,0.15421591931437267,0
884,19,272,0,242,865.2,0.16667611387605796,0
897,19,271,0,242,874.6,0.16923241112072288,0
897,19,271,1,242,884.6,0.20227452983958155,0
910,19,268,1,242,894.0,0.1986480824516906,0
911,19,274,2,242,899.8,0.1885559570406702,0
909,19,273,0,242,904.8,0.16776066650564775,0
918,19,266,0,242,909.0,0.12291233065174087,0
934,19,264,0,241,916.4,0.10294587984514153,0
932,19,254,0,242,920.8,0.08882738921064535,0
947,19,243,0,242,928.0,0.0966872273497394,0
960,19,247,0,242,938.2,0.1216806403832725,0
961,19,247,0,241,946.8,0.1266783728953236,0
961,19,247,1,241,952.2,0.14198495686025178,0
968,19,245,1,241,959.4,0.1551346323783741,0
980,20,239,2,242,966.0,0.15140673183803974,0
978,19,240,0,242,969.6,0.1265979491787869,0
990,20,242,0,241,975.4,0.11670234024069688,0
986,20,240,0,242,980.4,0.09648150528368671,0
999,20,244,0,241,986.6,0.08712199455723733,0
997,20,239,0,241,990.0,0.08498854406121703,0
973,20,234,0,241,989.0,0.05666915949886229,0
961,20,233,0,241,983.2,0.011666947459316634,0
943,19,231,0,241,974.6,-0.05000106346882271,0
937,19,230,0,240,962.2,-0.11590842712224295,0
918,19,227,0,240,946.4,-0.17751171422567408,0
912,19,225,0,239,934.2,-0.20423173565622613,0
914,19,222,0,240,924.8,-0.20755379314662722,0
904,19,217,0,240,917.0,-0.18834698214859463,0
896,19,215,0,240,908.8,-0.15667664299685385,0
893,19,211,0,240,903.8,-0.12668303738986766,0
895,19,211,0,240,900.4,-0.10169436560358153,0
885,19,209,0,239,894.6,-0.0933453157494569,0
891,19,203,0,239,892.0,-0.0700043932473008,0
879,19,204,0,239,888.6,-0.06333363841455418,0
891,19,205,0,239,888.2,-0.05083611316864598,0
868,19,201,0,239,882.8,-0.04916756758668465,0
862,19,199,0,238,878.2,-0.057502019131054516,0
867,19,196,0,238,873.4,-0.0633400357934563,0
865,19,197,0,238,870.6,-0.07333950928535332,0
864,19,196,0,237,865.2,-0.0733386610311914,0
874,19,191,0,238,866.4,-0.04915303273763098,0
845,19,188,0,237,863.0,-0.04332385434478495,0
839,19,184,0,237,857.4,-0.0549837969159401,0
848,19,180,0,237,854.0,-0.04666722511588925,0
852,19,181,0,237,851.6,-0.0615990997580769,0
837,19,174,0,237,844.2,-0.07836193325692899,0
834,19,173,0,237,842.0,-0.06413413880225872,0
840,19,173,0,237,842.2,-0.04916814259068616,0
825,19,168,0,236,837.6,-0.058426369549946316,0
827,19,169,0,236,832.6,-0.048332540525089646,0
823,19,167,0,236,829.8,-0.05085443137108552,0
820,19,166,0,236,827.0,-0.06334511151365659,0
812,18,165,0,236,821.4,-0.0674991930670647,0
821,18,163,0,236,820.6,-0.05000677866237918,0
814,19,157,0,235,818.0,-0.049177135591799336,0
800,18,153,0,235,813.4,-0.056668638801330905,0
795,18,140,0,235,808.4,-0.054173116048574825,0
796,19,125,0,235,805.2,-0.06416820395033197,0
799,18,127,0,235,800.8,-0.07169561911052016,0
803,18,145,0,235,798.6,-0.06161987327374272,0
804,18,142,0,235,799.4,-0.03750187346757743,0
802,18,140,0,235,800.8,-0.018334585074940978,0
798,18,82,0,235,801.2,0.0016668619792041088,0
424,19,210,0,240,726.2,-0.001165933442249188,1
420,19,235,0,240,649.6,-0.002412379936359866,1
437,19,236,0,240,576.2,-0.0036169599477890025,1
436,19,238,0,240,503.0,-0.004802213162706667,1
446,19,238,0,240,432.6,-1.2229036910142859,1
453,19,237,0,241,438.4,-0.7040589465347598,1
466,19,232,0,240,447.6,-0.42870029209083554,1
522,19,230,0,241,464.6,-0.1066733978421641,1
521,19,221,0,241,481.6,0.11644044995462213,1
551,19,234,0,241,502.6,0.15286577440767898,1
562,19,228,0,241,524.4,0.1828634821176468,1
582,19,226,0,241,547.6,0.2305752198519715,1
606,19,222,0,242,564.4,0.23061449227909583,1
615,20,220,0,242,583.2,0.26864316369479874,1
645,20,210,0,242,602.0,0.2155693741578947,1
654,20,208,0,242,620.4,0.2022334003445788,1
659,20,211,0,243,635.8,0.23802387954432325,1
678,20,220,0,243,650.2,0.18614171691597634,1
678,20,220,1,243,662.8,0.21622091315783923,1
693,20,229,1,243,672.4,0.1981752427659083,1
712,20,223,1,243,684.0,0.16924374617086008,1
733,20,220,1,243,698.8,0.23592811425362264,1
751,20,225,2,244,713.4,0.2456446564683644,1
759,20,227,0,243,729.6,0.262895115647116,1
782,20,227,0,244,747.4,0.3248292256737419,1
786,20,233,0,244,762.2,0.2962209401133802,1
795,20,243,0,244,774.6,0.26288330156515605,1
813,21,244,1,244,787.0,0.21875400178458834,1
830,21,247,2,244,801.2,0.22084930887596965,1
848,21,261,0,244,814.4,0.2173086537551761,1
870,21,278,0,244,831.2,0.23588073827921965,1
874,21,299,0,244,847.0,0.27576578865652407,1
897,21,336,0,244,863.8,0.26483987986129914,1
906,21,402,0,245,879.0,0.26946588660935344,1
904,21,389,0,245,890.2,0.24583048632561208,1
917,21,359,0,244,899.6,0.21916875246827677,1
932,22,364,0,245,911.2,0.19750731121990917,1
936,22,411,0,245,919.0,0.16669215038925395,1
964,21,457,0,245,930.6,0.1683430991208714,1
957,22,551,0,246,941.2,0.17328218560492561,1
957,22,551,1,246,949.2,0.16564260548390453,1
974,22,496,1,246,957.6,0.18337838848250307,1
979,22,589,2,246,966.2,0.18570522050354968,1
979,22,589,1,246,969.2,0.16203574106540972,1
993,22,522,2,246,976.4,0.16518254633835983,1
1001,22,425,1,246,985.2,0.16747963400314755,1
1001,22,425,1,246,990.6,0.14804789564796939,1
1004,22,479,2,247,995.6,0.1601955275705333,5
1011,22,466,1,247,1002.0,0.15533747880128201,0
997,22,269,0,247,1002.8,0.0783137383023135,0
1021,22,250,0,247,1006.8,0.06654586912180456,0
1006,22,292,0,247,1007.8,0.04651631567229843,0
1014,22,230,0,247,1009.8,0.027751245708893656,0
994,22,221,0,247,1006.4,0.01500440853723994,0
1016,22,203,0,247,1010.2,0.014167143669725239,0
1003,22,218,0,247,1006.6,-0.004000278660794233,0
994,22,273,0,248,1004.2,-0.013334055175197352,0
991,22,337,0,247,999.6,-0.016191124512774997,0
983,22,280,0,247,997.4,-0.026666729609320258,0
985,21,250,0,247,991.2,-0.03208482728797414,0
987,21,260,0,247,988.0,-0.045002619150723705,0
983,21,206,0,247,985.8,-0.03285984742195143,0
968,21,204,0,247,981.2,-0.04500574000371704,0
969,21,224,0,247,978.4,-0.035558284639312536,0
961,21,224,0,247,973.6,-0.040002952793642195,0
967,21,223,0,247,969.6,-0.05400345005618682,0
960,21,267,0,247,965.0,-0.05400465508532529,0
955,21,281,0,247,962.4,-0.06666747902164626,0
944,21,290,0,247,957.4,-0.067500124320617,0
945,21,275,0,247,954.2,-0.06416952678974308,0
935,21,280,0,247,947.8,-0.07167178099920465,0
964,21,279,0,246,948.6,-0.0460041831084968,0
958,21,293,0,247,949.2,-0.027335974120303676,0
958,21,293,1,247,952.0,-0.007824021587742138,0
981,22,340,2,246,959.2,0.04344725252132527,0
1001,22,314,1,247,972.4,0.12930322090193697,0
1022,22,281,2,247,984.0,0.16893718559017007,0
1052,22,288,1,247,1002.8,0.15412762609539815,0
1057,22,420,1,247,1022.6,0.1655298041892206,0
1085,23,399,2,247,1043.4,0.18560376192319014,0
1094,23,468,1,247,1062.0,0.22818845562369813,0
1120,23,495,0,248,1081.6,0.34386189411830015,0
1120,23,634,0,247,1095.2,0.37315726423088363,0
1130,23,528,0,248,1109.8,0.3112089433515171,0
1151,24,386,2,248,1123.0,0.23964518463351084,0
1142,24,488,1,248,1132.6,0.17149945600368283,0
1170,24,332,0,249,1142.6,0.1580096329664818,0
1170,24,332,1,249,1152.6,0.15221646494215718,0
1167,24,419,1,249,1160.0,0.1541808950786086,0
1167,24,419,1,249,1163.2,0.16433847891075037,0
1192,24,429,0,250,1173.2,0.1275041472323629,0
1198,24,429,0,250,1178.8,0.1011221129631782,0
1225,24,379,0,250,1189.8,0.1072917978759839,0
1227,24,312,0,250,1201.8,0.1302336283976577,0
1240,24,373,0,250,1216.4,0.1800098217124223,0
1240,24,373,1,250,1226.0,0.21368605138236693,0
1240,24,373,1,250,1234.4,0.22048707036274257,0
1270,25,247,0,250,1243.4,0.17335309090889242,0
1207,24,358,0,250,1239.4,0.09584575754937068,0
1111,23,408,0,250,1213.6,-0.047857126513723924,0
1108,23,310,0,249,1187.2,-0.1700691236731764,0
1116,23,260,0,249,1162.4,-0.33723059286855356,0
1136,23,195,0,249,1135.6,-0.43250561774865076,0
1119,23,190,0,249,1118.0,-0.398745605598032,0
1124,23,129,0,249,1120.6,-0.27750519402361035,0
1127,23,118,0,248,1124.4,-0.15847466508975858,0
1132,23,112,0,248,1127.6,-0.0333316319062572,0
1128,23,109,0,248,1126.0,0.0333469556454071,0
1121,23,102,0,248,1126.4,0.024169157621857083,0
1130,23,96,0,248,1127.6,0.013334362321361265,0
1118,23,96,0,247,1125.8,-0.005999285411120225,0
1111,23,96,0,247,1121.6,-0.014662412742727685,0
1106,23,96,0,247,1117.2,-0.030658916750755466,0
1096,23,97,0,247,1112.2,-0.05133609133649657,0
1107,23,103,0,247,1107.6,-0.07585759491165199,0
1090,23,113,0,247,1102.0,-0.06533416197132311,0
1090,23,113,0,246,1097.8,-0.06467013132007354,0
1097,23,103,0,246,1096.0,-0.04499044600358306,0
1088,23,97,0,246,1094.4,-0.03666033387965145,0
1083,23,89,0,246,1089.6,-0.034448657245638684,0
1064,23,87,0,245,1084.4,-0.037224178825087176,0
1078,23,88,0,246,1082.0,-0.046669025021096065,0
1077,23,90,0,245,1078.0,-0.0546686924159153,0
1072,23,95,0,245,1074.8,-0.06167311572582259,0
1065,23,103,0,245,1071.2,-0.055007135884815435,0
1051,23,114,0,245,1068.6,-0.05586002757021084,0
1055,23,131,0,245,1064.0,-0.05835090724423812,0
1049,23,155,0,245,1058.4,-0.06835165737401779,0
1054,23,187,0,245,1054.8,-0.06812524560820762,0
1052,23,222,0,245,1052.2,-0.06830810026785405,0
1048,23,226,0,244,1051.6,-0.05168127028040617,0
1047,23,236,0,244,1050.0,-0.035008156014232676,0
1043,23,246,0,244,1048.8,-0.02508848870846766,0
1040,23,248,0,244,1046.0,-0.025845849647905976,0
1040,23,259,0,244,1043.6,-0.03333471452952257,0
1038,23,268,0,245,1041.6,-0.034994341156032685,0
1033,23,258,0,244,1038.8,-0.03333517884828959,0
1037,23,214,0,245,1037.6,-0.02799590406579756,0
1029,23,201,0,244,1035.4,-0.027335204470817817,0
1024,23,212,0,244,1032.2,-0.031341205951615776,0
1013,23,207,0,244,1027.2,-0.04833599566348312,0
1036,23,190,0,244,1027.8,-0.04080650265939845,0
1019,23,152,0,244,1024.2,-0.0373350363130644,0
1021,23,144,0,244,1022.6,-0.03199947360586797,0
1003,23,134,0,244,1018.4,-0.024445841935363283,0
1016,23,132,0,244,1019.0,-0.024461565213607695,0
1010,23,118,0,244,1013.8,-0.028890744215114044,0
997,23,111,0,244,1009.4,-0.03667076513832371,0
1000,23,107,0,244,1005.2,-0.04397159637960241,0
1004,22,104,0,244,1005.4,-0.04533576518917664,0
1011,23,102,0,243,1004.4,-0.03913410835676256,0
1000,23,101,0,243,1002.4,-0.0291681514815354,0
981,23,99,0,243,999.2,-0.025020536002567092,0
991,23,97,0,243,997.4,-0.03333659458937782,0
993,23,95,0,243,995.2,-0.03835888879181958,0
994,23,93,0,243,991.8,-0.04416886683254409,0
998,23,92,0,243,991.4,-0.03250581268600488,0
987,23,91,0,243,992.6,-0.019993801647742192,0
987,22,92,0,243,991.8,-0.014170472537264311,0
968,23,93,0,242,986.8,-0.020830753185719045,0
971,22,94,0,242,982.2,-0.03833564447885374,0
987,22,94,0,242,980.0,-0.05251248129582649,0
954,23,93,0,242,973.4,-0.07667381082317457,0
963,22,92,0,242,968.6,-0.07584967363315237,0
986,22,91,0,242,972.2,-0.041667831845878196,0
981,23,92,0,242,974.2,-0.024171316527258718,0
968,22,92,0,242,970.4,-0.012495500848410024,0
975,23,93,0,242,974.6,0.025002223947775647,0
975,23,93,0,242,977.0,0.020000946646036518,0
970,23,96,0,242,973.8,-0.0016664282143254694,0
982,22,98,0,241,974.0,0.015007875074638197,0
973,22,103,0,241,975.0,0.001666684430695734,0
965,22,108,0,242,973.0,-0.016667816204965144,0
951,22,115,0,242,968.2,-0.02334046235207251,0
968,22,122,0,241,967.8,-0.0258304264406078,0
957,23,130,0,241,962.8,-0.05083045281650551,0
945,22,141,0,241,957.2,-0.052670663603929434,0
964,22,148,0,241,957.0,-0.03733604989638039,0
959,23,160,0,241,958.6,-0.030672049633178915,0
948,23,188,0,240,954.6,-0.02733774427217688,0
954,22,197,0,241,954.0,-0.01333431629963271,0
949,22,267,0,241,954.8,-0.007333398397811178,0
943,23,268,0,241,950.6,-0.026669043985992857,0
948,22,300,0,241,948.4,-0.020668259643307256,0
932,22,273,0,240,945.2,-0.02933502670102456,0
953,23,156,0,241,945.0,-0.040796285512809796,0
936,22,122,0,241,942.4,-0.034135703518230594,0
945,22,109,0,241,942.8,-0.023335386715217985,0
933,22,82,0,241,939.8,-0.012855639959401099,0
932,22,76,0,241,939.8,-0.010837168608331574,0
934,22,73,0,241,936.0,-0.013340417889034657,0
932,22,70,0,241,935.2,-0.015834259920234153,0
918,22,68,0,240,929.8,-0.03334286172620871,0
923,22,67,0,241,927.8,-0.05002448162496412,0
921,22,67,0,241,925.6,-0.03466888085625343,0
924,22,68,0,240,923.6,-0.03866503103499661,0
926,22,67,0,240,922.4,-0.024632650252007848,0
928,22,67,0,240,924.4,-0.011334084263326872,0
924,22,66,0,240,924.6,-0.004164535227538846,0
571,20,131,0,234,854.6,-0.0008197206692247415,1
577,20,141,0,234,785.2,-0.0016299440734548962,1
574,20,146,0,234,714.8,-0.0024900337584639826,1
595,20,144,0,233,648.2,-0.0032836385065449698,1
588,20,142,0,233,581.0,-1.1400401209407296,1
609,20,137,0,233,588.6,-0.8193946423704314,1
636,20,136,0,233,600.4,-0.4777091161702248,1
649,21,134,0,234,615.4,-0.13667201633332954,1
